id,commande_id,produit_id,quantite
3192,1075,13,40
3193,1075,11,37
3194,1076,16,24
3195,1076,19,28
3196,1076,17,22
3197,1076,13,23
3198,1077,25,6
3199,1077,28,6
3200,1077,26,33
3201,1078,4,6
3202,1078,2,1
3203,1078,1,22
3204,1078,10,5
3205,1078,3,38
3206,1079,3,6
3207,1080,4,31
3208,1080,4,32
3209,1080,10,12
3210,1080,8,19
3211,1080,10,4
3212,1081,4,8
3213,1081,2,13
3214,1081,3,21
3215,1081,4,11
3216,1081,7,38
3217,1082,9,1
3218,1082,5,19
3219,1083,22,29
3220,1083,21,6
3221,1083,26,38
3222,1083,26,39
3223,1084,18,21
3224,1084,19,13
3225,1084,14,38
3226,1085,18,10
3227,1085,13,25
3228,1085,17,2
3229,1085,13,21
3230,1086,14,7
3231,1086,11,26
3232,1087,15,15
3233,1087,14,32
3234,1087,20,32
3235,1087,17,28
3236,1087,13,32
3237,1088,29,32
3238,1088,24,27
3239,1089,20,8
3240,1089,20,9
3241,1089,19,19
3242,1089,16,24
3243,1090,22,2
3244,1090,28,24
3245,1090,27,16
3246,1090,24,21
3247,1091,25,36
3248,1091,26,37
3249,1091,26,13
3250,1091,23,21
3251,1092,24,16
3252,1092,28,37
3253,1092,28,2
3254,1092,26,33
3255,1092,22,25
3256,1093,17,13
3257,1093,15,10
3258,1093,16,4
3259,1093,18,16
3260,1094,18,21
3261,1094,20,35
3262,1094,14,13
3263,1095,21,20
3264,1095,25,14
3265,1095,23,19
3266,1095,21,2
3267,1096,26,7
3268,1096,25,30
3269,1096,25,13
3270,1096,30,30
3271,1097,3,21
3272,1097,7,36
3273,1097,1,28
3274,1098,21,19
3275,1098,26,37
3276,1098,30,3
3277,1098,29,4
3278,1098,23,32
3279,1099,6,22
3280,1099,2,27
3281,1099,6,5
3282,1100,24,29
3283,1101,1,15
3284,1102,13,9
3285,1102,19,21
3286,1103,29,5
3287,1103,21,13
3288,1103,30,3
3289,1103,24,15
3290,1104,19,1
3291,1104,20,19
3292,1105,5,26
3293,1105,2,19
3294,1105,8,2
3295,1106,4,13
3296,1107,20,17
3297,1107,14,33
3298,1108,6,14
3299,1108,8,25
3300,1109,12,40
3301,1109,12,1
3302,1110,1,20
3303,1110,8,25
3304,1110,10,11
3305,1111,11,20
3306,1111,11,8
3307,1111,15,10
3308,1111,15,30
3309,1112,8,38
3310,1112,9,18
3311,1113,27,2
3312,1113,21,32
3313,1113,27,30
3314,1113,27,12
3315,1114,21,18
3316,1114,24,16
3317,1114,28,1
3318,1115,25,24
3319,1116,9,10
3320,1116,6,23
3321,1116,7,12
3322,1116,10,26
3323,1116,6,30
3324,1117,30,17
3325,1118,9,11
3326,1118,1,22
3327,1118,9,10
3328,1118,10,22
3329,1119,23,14
3330,1119,27,6
3331,1119,27,8
3332,1119,29,35
3333,1119,21,34
3334,1120,8,8
3335,1120,6,24
3336,1120,9,26
3337,1121,27,7
3338,1121,24,30
3339,1121,23,13
3340,1122,5,14
3341,1122,9,7
3342,1122,4,2
3343,1122,1,2
3344,1123,17,1
3345,1123,20,20
3346,1123,16,25
3347,1124,11,32
3348,1124,16,23
3349,1124,11,17
3350,1124,18,25
3351,1125,26,32
3352,1125,21,25
3353,1125,21,32
3354,1125,22,31
3355,1125,25,35
3356,1126,8,25
3357,1127,14,40
3358,1127,17,7
3359,1127,11,9
3360,1127,20,2
3361,1128,21,17
3362,1128,30,8
3363,1128,29,32
3364,1128,23,29
3365,1128,25,11
3366,1129,24,1
3367,1129,27,12
3368,1129,27,3
3369,1129,25,12
3370,1130,2,11
3371,1131,1,34
3372,1131,6,35
3373,1131,2,27
3374,1131,8,3
3375,1132,8,26
3376,1132,9,16
3377,1132,3,8
3378,1133,9,17
3379,1133,8,5
3380,1133,3,38
3381,1134,13,20
3382,1134,13,26
3383,1135,25,9
3384,1136,18,31
3385,1136,18,14
3386,1137,23,5
3387,1137,28,33
3388,1137,22,37
3389,1137,23,16
3390,1137,27,24
3391,1138,1,21
3392,1138,7,2
3393,1138,4,24
3394,1138,7,29
3395,1139,24,39
3396,1139,29,19
3397,1140,1,24
3398,1140,5,26
3399,1141,29,32
3400,1141,27,38
3401,1141,29,39
3402,1141,30,37
3403,1142,25,18
3404,1142,25,39
3405,1142,29,15
3406,1143,15,13
3407,1143,16,34
3408,1143,17,18
3409,1144,20,9
3410,1144,15,13
3411,1145,26,14
3412,1145,28,38
3413,1145,29,12
3414,1145,22,19
3415,1145,24,14
3416,1146,8,35
3417,1146,6,10
3418,1146,5,39
3419,1146,2,17
3420,1146,2,25
3421,1147,20,27
3422,1147,14,18
3423,1147,11,28
3424,1147,18,39
3425,1147,12,31
3426,1148,5,7
3427,1149,6,40
3428,1150,26,16
3429,1150,23,2
3430,1150,29,38
3431,1150,26,15
3432,1150,23,25
3433,1151,28,8
3434,1151,22,16
3435,1151,27,15
3436,1152,4,18
3437,1152,2,1
3438,1153,17,29
3439,1154,18,28
3440,1154,19,22
3441,1155,20,25
3442,1156,17,39
3443,1156,18,2
3444,1157,1,32
3445,1157,7,29
3446,1157,7,6
3447,1157,7,17
3448,1158,10,34
3449,1158,4,3
3450,1158,7,24
3451,1158,1,15
3452,1158,2,11
3453,1159,3,28
3454,1159,5,12
3455,1159,4,27
3456,1160,25,36
3457,1160,28,28
3458,1161,10,5
3459,1161,2,7
3460,1162,14,1
3461,1162,16,11
3462,1163,3,9
3463,1163,4,39
3464,1163,6,37
3465,1163,5,30
3466,1164,2,25
3467,1165,7,36
3468,1165,9,26
3469,1165,9,30
3470,1165,9,23
3471,1166,22,39
3472,1166,26,20
3473,1167,11,14
3474,1167,17,10
3475,1168,18,17
3476,1168,18,26
3477,1169,2,19
3478,1169,6,4
3479,1170,9,31
3480,1170,1,31
3481,1170,2,23
3482,1170,6,13
3483,1170,5,33
3484,1171,24,34
3485,1171,26,2
3486,1171,28,26
3487,1171,26,40
3488,1171,28,23
3489,1172,1,36
3490,1172,10,33
3491,1172,2,10
3492,1172,7,22
3493,1172,8,18
3494,1173,21,20
3495,1174,14,1
3496,1174,12,11
3497,1174,11,17
3498,1175,20,24
3499,1175,18,17
3500,1175,20,36
3501,1176,29,10
3502,1176,30,34
3503,1176,25,39
3504,1177,6,33
3505,1177,5,32
3506,1177,7,4
3507,1178,2,35
3508,1178,9,24
3509,1179,12,21
3510,1179,11,28
3511,1179,17,28
3512,1179,13,27
3513,1180,17,38
3514,1180,14,26
3515,1180,17,16
3516,1180,15,16
3517,1181,13,35
3518,1182,5,24
3519,1182,6,37
3520,1183,10,1
3521,1184,12,40
3522,1184,15,9
3523,1184,12,30
3524,1184,20,17
3525,1184,13,33
3526,1185,1,26
3527,1185,6,11
3528,1185,8,29
3529,1186,16,14
3530,1186,14,30
3531,1186,13,10
3532,1187,5,22
3533,1188,20,20
3534,1188,14,31
3535,1188,11,24
3536,1188,13,26
3537,1188,14,23
3538,1189,7,12
3539,1189,8,30
3540,1189,7,21
3541,1190,15,27
3542,1190,12,32
3543,1191,23,27
3544,1191,21,1
3545,1192,26,22
3546,1192,21,7
3547,1192,28,33
3548,1192,24,14
3549,1192,23,22
3550,1193,28,38
3551,1194,18,27
3552,1195,4,38
3553,1196,7,4
3554,1197,10,4
3555,1197,8,38
3556,1197,4,35
3557,1198,21,28
3558,1198,22,22
3559,1199,27,11
3560,1199,27,14
3561,1199,23,24
3562,1200,2,5
3563,1200,3,8
3564,1200,1,16
3565,1200,2,18
3566,1200,3,8
3567,1201,18,33
3568,1201,12,31
3569,1201,20,18
3570,1201,12,23
3571,1201,12,23
3572,1202,22,11
3573,1203,17,7
3574,1203,19,26
3575,1203,14,11
3576,1203,14,40
3577,1204,7,21
3578,1204,6,13
3579,1204,1,3
3580,1204,8,13
3581,1205,6,27
3582,1205,1,21
3583,1205,8,6
3584,1206,26,8
3585,1206,30,3
3586,1206,26,16
3587,1206,25,35
3588,1206,27,19
3589,1207,5,22
3590,1207,7,5
3591,1208,3,34
3592,1209,12,15
3593,1209,11,18
3594,1209,15,36
3595,1209,19,6
3596,1209,19,37
3597,1210,22,26
3598,1210,21,20
3599,1210,27,6
3600,1211,1,31
3601,1211,6,26
3602,1211,9,7
3603,1211,5,11
3604,1212,28,14
3605,1213,24,27
3606,1213,21,34
3607,1213,25,37
3608,1213,24,32
3609,1213,29,16
3610,1214,27,38
3611,1214,25,18
3612,1214,24,40
3613,1214,22,27
3614,1214,25,39
3615,1215,3,38
3616,1215,2,16
3617,1215,3,3
3618,1215,4,16
3619,1215,1,5
3620,1216,22,37
3621,1216,21,14
3622,1216,22,1
3623,1217,13,8
3624,1217,16,21
3625,1218,26,13
3626,1218,24,32
3627,1218,28,18
3628,1218,27,4
3629,1219,7,8
3630,1219,5,10
3631,1220,24,29
3632,1220,24,18
3633,1220,28,25
3634,1221,9,33
3635,1221,3,8
3636,1222,7,2
3637,1222,2,37
3638,1222,2,16
3639,1223,21,10
3640,1223,21,21
3641,1223,29,27
3642,1223,30,22
3643,1223,21,31
3644,1224,5,18
3645,1224,10,13
3646,1224,7,39
3647,1224,10,37
3648,1225,8,16
3649,1225,9,22
3650,1225,8,15
3651,1226,24,30
3652,1227,24,14
3653,1227,26,7
3654,1228,4,6
3655,1228,6,16
3656,1228,10,8
3657,1228,2,17
3658,1229,21,31
3659,1229,25,35
3660,1230,10,15
3661,1230,10,18
3662,1230,1,28
3663,1230,6,23
3664,1230,8,36
3665,1231,4,3
3666,1231,3,13
3667,1232,22,14
3668,1233,13,5
3669,1233,13,31
3670,1233,17,1
3671,1233,13,24
3672,1234,2,28
3673,1234,4,11
3674,1234,5,34
3675,1234,9,34
3676,1235,23,40
3677,1235,28,18
3678,1235,26,17
3679,1235,30,14
3680,1236,29,30
3681,1236,22,38
3682,1236,22,9
3683,1236,21,15
3684,1237,29,15
3685,1237,23,16
3686,1238,9,6
3687,1238,5,17
3688,1238,6,36
3689,1238,3,12
3690,1238,1,28
3691,1239,22,28
3692,1239,29,6
3693,1239,26,30
3694,1239,23,18
3695,1240,22,21
3696,1241,8,35
3697,1242,29,19
3698,1243,28,34
3699,1243,22,10
3700,1243,23,19
3701,1244,11,17
3702,1245,17,25
3703,1245,20,8
3704,1246,5,11
3705,1246,10,25
3706,1246,1,36
3707,1247,24,16
3708,1247,27,39
3709,1247,30,36
3710,1247,28,40
3711,1248,2,26
3712,1249,23,36
3713,1249,28,32
3714,1249,24,34
3715,1250,2,26
3716,1250,5,16
3717,1250,3,5
3718,1250,3,26
3719,1250,10,19
3720,1251,13,24
3721,1251,19,28
3722,1251,14,7
3723,1251,15,17
3724,1252,25,3
3725,1252,23,26
3726,1252,24,24
3727,1253,25,27
3728,1253,25,19
3729,1253,29,37
3730,1253,29,33
3731,1254,26,9
3732,1254,28,40
3733,1254,21,22
3734,1255,4,34
3735,1255,5,38
3736,1255,6,8
3737,1256,8,8
3738,1256,9,4
3739,1256,10,13
3740,1256,4,38
3741,1256,2,13
3742,1257,14,3
3743,1257,17,3
3744,1257,12,6
3745,1258,21,1
3746,1258,23,14
3747,1258,21,2
3748,1258,30,7
3749,1258,26,27
3750,1259,8,17
3751,1259,5,39
3752,1259,2,27
3753,1259,1,40
3754,1260,9,37
3755,1261,17,34
3756,1261,18,22
3757,1262,10,33
3758,1262,3,5
3759,1262,4,29
3760,1262,5,22
3761,1262,6,27
3762,1263,27,3
3763,1263,26,2
3764,1263,26,16
3765,1263,28,26
3766,1263,27,28
3767,1264,1,34
3768,1264,4,24
3769,1265,14,7
3770,1265,13,14
3771,1265,15,22
3772,1266,7,36
3773,1266,3,40
3774,1266,4,34
3775,1266,5,19
3776,1267,28,36
3777,1267,29,9
3778,1268,28,2
3779,1268,30,4
3780,1268,29,24
3781,1269,27,39
3782,1269,30,40
3783,1270,25,36
3784,1270,30,39
3785,1270,28,6
3786,1270,29,19
3787,1271,4,10
3788,1271,6,37
3789,1271,2,19
3790,1271,1,33
3791,1271,5,37
3792,1272,23,15
3793,1273,29,31
3794,1274,5,36
3795,1274,4,34
3796,1275,21,19
3797,1275,21,23
3798,1275,27,8
3799,1275,23,37
3800,1275,30,28
3801,1276,25,6
3802,1276,29,25
3803,1276,30,25
3804,1276,26,27
3805,1277,27,7
3806,1277,23,13
3807,1277,29,21
3808,1277,30,22
3809,1278,29,18
3810,1278,21,2
3811,1278,23,31
3812,1279,7,39
3813,1279,7,25
3814,1279,2,4
3815,1279,2,25
3816,1279,9,13
3817,1280,6,2
3818,1280,1,5
3819,1280,7,34
3820,1280,1,40
3821,1280,5,6
3822,1281,14,38
3823,1281,18,27
3824,1281,13,4
3825,1281,16,15
3826,1281,15,18
3827,1282,13,26
3828,1282,17,9
3829,1282,20,9
3830,1282,16,2
3831,1283,12,17
3832,1283,11,26
3833,1283,19,35
3834,1283,15,5
3835,1283,14,13
3836,1284,6,23
3837,1284,3,13
3838,1285,12,6
3839,1285,20,11
3840,1286,29,37
3841,1286,26,25
3842,1286,22,13
3843,1286,24,29
3844,1287,26,4
3845,1287,23,26
3846,1287,25,33
3847,1287,21,7
3848,1287,27,18
3849,1288,12,26
3850,1288,18,35
3851,1288,12,10
3852,1289,8,38
3853,1290,20,29
3854,1290,14,28
3855,1290,14,35
3856,1290,14,8
3857,1291,1,32
3858,1291,10,35
3859,1291,7,26
3860,1291,2,30
3861,1292,14,26
3862,1292,19,10
3863,1292,11,24
3864,1292,11,25
3865,1293,2,26
3866,1293,6,1
3867,1294,19,12
3868,1295,15,16
3869,1295,17,40
3870,1295,20,35
3871,1295,15,35
3872,1295,11,11
3873,1296,4,35
3874,1296,7,39
3875,1296,5,33
3876,1296,5,9
3877,1296,5,39
3878,1297,9,33
3879,1297,8,3
3880,1297,8,6
3881,1297,6,12
3882,1298,8,18
3883,1298,7,5
3884,1298,10,5
3885,1298,8,32
3886,1298,10,35
3887,1299,13,21
3888,1299,19,37
3889,1300,23,16
3890,1300,26,4
3891,1300,25,2
3892,1300,26,25
3893,1301,9,12
3894,1301,6,24
3895,1301,5,17
3896,1302,5,12
3897,1302,4,9
3898,1302,9,37
3899,1302,5,26
3900,1302,4,13
3901,1303,28,12
3902,1303,26,25
3903,1303,23,37
3904,1304,2,15
3905,1304,9,7
3906,1304,9,26
3907,1305,19,17
3908,1305,17,36
3909,1305,16,2
3910,1305,20,21
3911,1306,11,13
3912,1306,15,40
3913,1307,4,34
3914,1308,15,30
3915,1308,12,21
3916,1308,16,13
3917,1309,2,16
3918,1309,7,29
3919,1309,6,3
3920,1309,1,40
3921,1309,5,10
3922,1310,12,38
3923,1310,19,31
3924,1310,19,4
3925,1310,20,9
3926,1310,18,1
3927,1311,26,36
3928,1311,27,27
3929,1312,13,9
3930,1312,18,22
3931,1312,19,22
3932,1313,13,33
3933,1313,13,20
3934,1313,20,8
3935,1314,6,15
3936,1314,10,15
3937,1314,2,16
3938,1315,18,3
3939,1315,19,14
3940,1315,17,36
3941,1316,30,32
3942,1316,23,32
3943,1316,24,28
3944,1316,28,29
3945,1316,25,27
3946,1317,24,5
3947,1317,29,14
3948,1317,23,35
3949,1318,5,40
3950,1319,24,36
3951,1319,28,23
3952,1320,23,23
3953,1320,28,30
3954,1321,18,9
3955,1321,17,10
3956,1321,20,3
3957,1322,17,36
3958,1322,14,7
3959,1322,17,4
3960,1322,19,12
3961,1323,20,38
3962,1323,13,2
3963,1324,22,28
3964,1324,26,38
3965,1325,4,37
3966,1325,9,14
3967,1325,6,36
3968,1326,24,11
3969,1326,27,19
3970,1326,24,2
3971,1326,30,22
3972,1327,30,38
3973,1327,28,1
3974,1327,23,37
3975,1327,23,29
3976,1328,24,32
3977,1329,3,24
3978,1330,9,32
3979,1330,10,30
3980,1330,9,33
3981,1331,27,4
3982,1331,21,13
3983,1331,21,18
3984,1331,25,16
3985,1331,27,6
3986,1332,1,10
3987,1333,9,13
3988,1333,1,40
3989,1333,4,1
3990,1334,17,4
3991,1334,13,10
3992,1335,7,30
3993,1335,3,4
3994,1335,2,39
3995,1335,2,8
3996,1336,3,22
3997,1336,9,29
3998,1336,4,13
3999,1336,10,14
4000,1337,18,20
4001,1337,19,7
4002,1338,3,22
4003,1338,1,37
4004,1338,6,9
4005,1338,3,39
4006,1338,5,25
4007,1339,21,14
4008,1340,3,18
4009,1341,6,25
4010,1341,5,9
4011,1341,4,2
4012,1341,5,5
4013,1341,3,2
4014,1342,18,18
4015,1342,11,11
4016,1342,20,40
4017,1342,11,29
4018,1342,12,28
4019,1343,6,21
4020,1344,14,19
4021,1345,6,26
4022,1345,8,37
4023,1345,8,24
4024,1345,7,20
4025,1345,10,5
4026,1346,18,7
4027,1346,13,17
4028,1346,18,28
4029,1347,29,15
4030,1347,22,29
4031,1347,27,18
4032,1347,22,32
4033,1348,22,10
4034,1348,30,2
4035,1348,22,22
4036,1348,21,30
4037,1349,2,16
4038,1349,1,30
4039,1349,4,22
4040,1349,2,4
4041,1350,11,2
4042,1350,20,28
4043,1351,15,32
4044,1351,11,14
4045,1351,12,36
4046,1351,11,22
4047,1351,14,13
4048,1352,16,38
4049,1353,17,27
4050,1353,17,7
4051,1353,15,22
4052,1354,21,2
4053,1354,25,38
4054,1354,24,35
4055,1355,16,12
4056,1356,27,39
4057,1356,29,32
4058,1356,24,5
4059,1356,24,30
4060,1357,22,10
4061,1357,24,32
4062,1357,25,4
4063,1357,28,31
4064,1358,20,39
4065,1358,15,38
4066,1358,20,8
4067,1358,20,29
4068,1358,11,5
4069,1359,3,7
4070,1359,2,27
4071,1359,1,11
4072,1359,1,17
4073,1359,2,35
4074,1360,28,10
4075,1360,22,6
4076,1360,28,2
4077,1360,29,33
4078,1360,30,19
4079,1361,18,23
4080,1362,15,35
4081,1363,5,39
4082,1364,23,39
4083,1364,27,36
4084,1364,29,10
4085,1365,20,23
4086,1366,19,16
4087,1366,13,32
4088,1366,15,36
4089,1366,19,15
4090,1367,25,3
4091,1367,30,27
4092,1368,27,35
4093,1368,24,17
4094,1368,30,28
4095,1368,21,18
4096,1369,3,11
4097,1369,6,38
4098,1369,4,27
4099,1369,5,35
4100,1370,14,40
4101,1370,11,28
4102,1370,13,17
4103,1370,17,31
4104,1370,13,34
4105,1371,22,38
4106,1371,24,23
4107,1372,6,12
4108,1373,23,24
4109,1374,24,19
4110,1375,9,9
4111,1376,7,30
4112,1377,25,27
4113,1377,29,7
4114,1377,24,21
4115,1377,30,12
4116,1378,20,26
4117,1378,20,36
4118,1379,15,21
4119,1379,11,8
4120,1379,12,40
4121,1379,13,39
4122,1379,13,4
4123,1380,7,4
4124,1381,2,33
4125,1381,10,17
4126,1382,5,9
4127,1382,5,34
4128,1382,10,17
4129,1382,3,4
4130,1382,5,25
4131,1383,20,28
4132,1383,17,32
4133,1383,17,4
4134,1383,16,28
4135,1383,15,11
4136,1384,18,20
4137,1384,16,15
4138,1384,14,33
4139,1384,20,2
4140,1384,17,9
4141,1385,5,4
4142,1385,2,26
4143,1385,6,39
4144,1386,23,10
4145,1387,13,21
4146,1387,20,5
4147,1387,17,2
4148,1387,12,6
4149,1388,17,4
4150,1388,11,35
4151,1388,11,7
4152,1388,18,38
4153,1388,19,26
4154,1389,8,1
4155,1389,5,29
4156,1389,3,27
4157,1390,13,8
4158,1391,30,25
4159,1391,29,4
4160,1391,28,36
4161,1392,4,33
4162,1392,6,17
4163,1392,6,18
4164,1392,1,3
4165,1392,7,17
4166,1393,12,9
4167,1394,30,6
4168,1394,28,29
4169,1394,27,14
4170,1394,24,19
4171,1395,28,23
4172,1396,11,25
4173,1396,20,15
4174,1397,21,3
4175,1397,22,33
4176,1397,22,26
4177,1398,16,17
4178,1398,15,28
4179,1398,11,35
4180,1399,22,1
4181,1399,26,16
4182,1399,30,8
4183,1399,23,35
4184,1399,28,33
4185,1400,30,4
4186,1400,25,21
